Time,Solar Irradiation
2021-02-14 18:00:00-05:00,0.0
2021-02-14 19:00:00-05:00,0.0
2021-02-14 20:00:00-05:00,0.0
2021-02-14 21:00:00-05:00,0.0
2021-02-14 22:00:00-05:00,0.0
2021-02-14 23:00:00-05:00,0.0
2021-02-15 00:00:00-05:00,0.0
2021-02-15 01:00:00-05:00,0.0
2021-02-15 02:00:00-05:00,37.96
2021-02-15 03:00:00-05:00,92.24
2021-02-15 04:00:00-05:00,189.11
2021-02-15 05:00:00-05:00,247.59
2021-02-15 06:00:00-05:00,255.54
2021-02-15 07:00:00-05:00,363.84
2021-02-15 08:00:00-05:00,287.19
2021-02-15 09:00:00-05:00,158.83
2021-02-15 10:00:00-05:00,126.44
2021-02-15 11:00:00-05:00,70.53
2021-02-15 12:00:00-05:00,0.0
2021-02-15 13:00:00-05:00,0.0
2021-02-15 14:00:00-05:00,0.0
2021-02-15 15:00:00-05:00,0.0
2021-02-15 16:00:00-05:00,0.0
2021-02-15 17:00:00-05:00,0.0
2021-02-15 18:00:00-05:00,0.0
2021-02-15 19:00:00-05:00,0.0
2021-02-15 20:00:00-05:00,0.0
2021-02-15 21:00:00-05:00,0.0
2021-02-15 22:00:00-05:00,0.0
2021-02-15 23:00:00-05:00,0.0
2021-02-16 00:00:00-05:00,0.0
2021-02-16 01:00:00-05:00,0.0
2021-02-16 02:00:00-05:00,35.55
2021-02-16 03:00:00-05:00,71.98
2021-02-16 04:00:00-05:00,130.58
2021-02-16 05:00:00-05:00,167.87
2021-02-16 06:00:00-05:00,161.15
2021-02-16 07:00:00-05:00,255.0
2021-02-16 08:00:00-05:00,159.6
2021-02-16 09:00:00-05:00,121.71
2021-02-16 10:00:00-05:00,68.62
2021-02-16 11:00:00-05:00,50.48
2021-02-16 12:00:00-05:00,0.0
2021-02-16 13:00:00-05:00,0.0
2021-02-16 14:00:00-05:00,0.0
2021-02-16 15:00:00-05:00,0.0
2021-02-16 16:00:00-05:00,0.0
2021-02-16 17:00:00-05:00,0.0
2021-02-16 18:00:00-05:00,0.0
2021-02-16 19:00:00-05:00,0.0
2021-02-16 20:00:00-05:00,0.0
2021-02-16 21:00:00-05:00,0.0
2021-02-16 22:00:00-05:00,0.0
2021-02-16 23:00:00-05:00,0.0
2021-02-17 00:00:00-05:00,0.0
2021-02-17 01:00:00-05:00,0.0
2021-02-17 02:00:00-05:00,77.55
2021-02-17 03:00:00-05:00,254.84
2021-02-17 04:00:00-05:00,388.73
2021-02-17 05:00:00-05:00,535.47
2021-02-17 06:00:00-05:00,543.41
2021-02-17 07:00:00-05:00,594.25
2021-02-17 08:00:00-05:00,503.59
2021-02-17 09:00:00-05:00,454.07
2021-02-17 10:00:00-05:00,300.79
2021-02-17 11:00:00-05:00,121.64
2021-02-17 12:00:00-05:00,0.0
2021-02-17 13:00:00-05:00,0.0
2021-02-17 14:00:00-05:00,0.0
2021-02-17 15:00:00-05:00,0.0
2021-02-17 16:00:00-05:00,0.0
2021-02-17 17:00:00-05:00,0.0
2021-02-17 18:00:00-05:00,0.0
2021-02-17 19:00:00-05:00,0.0
2021-02-17 20:00:00-05:00,0.0
2021-02-17 21:00:00-05:00,0.0
2021-02-17 22:00:00-05:00,0.0
2021-02-17 23:00:00-05:00,0.0
2021-02-18 00:00:00-05:00,0.0
2021-02-18 01:00:00-05:00,0.0
2021-02-18 02:00:00-05:00,68.59
2021-02-18 03:00:00-05:00,233.95
2021-02-18 04:00:00-05:00,396.2
2021-02-18 05:00:00-05:00,439.84
2021-02-18 06:00:00-05:00,431.98
2021-02-18 07:00:00-05:00,437.41
2021-02-18 08:00:00-05:00,472.52
2021-02-18 09:00:00-05:00,277.09
2021-02-18 10:00:00-05:00,182.59
2021-02-18 11:00:00-05:00,64.71
2021-02-18 12:00:00-05:00,7.66
2021-02-18 13:00:00-05:00,0.0
2021-02-18 14:00:00-05:00,0.0
2021-02-18 15:00:00-05:00,0.0
2021-02-18 16:00:00-05:00,0.0
2021-02-18 17:00:00-05:00,0.0
2021-02-18 18:00:00-05:00,0.0
2021-02-18 19:00:00-05:00,0.0
2021-02-18 20:00:00-05:00,0.0
2021-02-18 21:00:00-05:00,0.0
2021-02-18 22:00:00-05:00,0.0
2021-02-18 23:00:00-05:00,0.0
2021-02-19 00:00:00-05:00,0.0
2021-02-19 01:00:00-05:00,0.0
2021-02-19 02:00:00-05:00,62.3
2021-02-19 03:00:00-05:00,157.16
2021-02-19 04:00:00-05:00,272.7
2021-02-19 05:00:00-05:00,355.79
2021-02-19 06:00:00-05:00,377.69
2021-02-19 07:00:00-05:00,323.72
2021-02-19 08:00:00-05:00,291.88
2021-02-19 09:00:00-05:00,233.7
2021-02-19 10:00:00-05:00,162.7
2021-02-19 11:00:00-05:00,69.56
2021-02-19 12:00:00-05:00,7.62
2021-02-19 13:00:00-05:00,0.0
2021-02-19 14:00:00-05:00,0.0
2021-02-19 15:00:00-05:00,0.0
2021-02-19 16:00:00-05:00,0.0
2021-02-19 17:00:00-05:00,0.0
2021-02-19 18:00:00-05:00,0.0
2021-02-19 19:00:00-05:00,0.0
2021-02-19 20:00:00-05:00,0.0
2021-02-19 21:00:00-05:00,0.0
2021-02-19 22:00:00-05:00,0.0
2021-02-19 23:00:00-05:00,0.0
2021-02-20 00:00:00-05:00,0.0
2021-02-20 01:00:00-05:00,0.0
2021-02-20 02:00:00-05:00,67.85
2021-02-20 03:00:00-05:00,186.69
2021-02-20 04:00:00-05:00,299.57
2021-02-20 05:00:00-05:00,351.09
2021-02-20 06:00:00-05:00,383.75
2021-02-20 07:00:00-05:00,462.24
2021-02-20 08:00:00-05:00,414.7
2021-02-20 09:00:00-05:00,380.6
2021-02-20 10:00:00-05:00,235.94
2021-02-20 11:00:00-05:00,89.01
2021-02-20 12:00:00-05:00,8.14
2021-02-20 13:00:00-05:00,0.0
2021-02-20 14:00:00-05:00,0.0
2021-02-20 15:00:00-05:00,0.0
2021-02-20 16:00:00-05:00,0.0
2021-02-20 17:00:00-05:00,0.0
2021-02-20 18:00:00-05:00,0.0
2021-02-20 19:00:00-05:00,0.0
2021-02-20 20:00:00-05:00,0.0
2021-02-20 21:00:00-05:00,0.0
2021-02-20 22:00:00-05:00,0.0
2021-02-20 23:00:00-05:00,0.0
2021-02-21 00:00:00-05:00,0.0
2021-02-21 01:00:00-05:00,0.0
2021-02-21 02:00:00-05:00,88.49
2021-02-21 03:00:00-05:00,265.23
2021-02-21 04:00:00-05:00,437.6
2021-02-21 05:00:00-05:00,554.27
2021-02-21 06:00:00-05:00,588.97
2021-02-21 07:00:00-05:00,598.55
2021-02-21 08:00:00-05:00,557.46
2021-02-21 09:00:00-05:00,465.86
2021-02-21 10:00:00-05:00,320.12
2021-02-21 11:00:00-05:00,131.66
2021-02-21 12:00:00-05:00,10.72
2021-02-21 13:00:00-05:00,0.0
2021-02-21 14:00:00-05:00,0.0
2021-02-21 15:00:00-05:00,0.0
2021-02-21 16:00:00-05:00,0.0
2021-02-21 17:00:00-05:00,0.0
2021-02-21 18:00:00-05:00,0.0
2021-02-21 19:00:00-05:00,0.0
2021-02-21 20:00:00-05:00,0.0
2021-02-21 21:00:00-05:00,0.0
2021-02-21 22:00:00-05:00,0.0
2021-02-21 23:00:00-05:00,0.0
2021-02-22 00:00:00-05:00,0.0
2021-02-22 01:00:00-05:00,0.0
2021-02-22 02:00:00-05:00,28.27
2021-02-22 03:00:00-05:00,74.97
2021-02-22 04:00:00-05:00,149.45
2021-02-22 05:00:00-05:00,216.32
2021-02-22 06:00:00-05:00,128.69
2021-02-22 07:00:00-05:00,265.84
2021-02-22 08:00:00-05:00,163.6
2021-02-22 09:00:00-05:00,150.16
2021-02-22 10:00:00-05:00,95.59
2021-02-22 11:00:00-05:00,30.35
2021-02-22 12:00:00-05:00,7.16
2021-02-22 13:00:00-05:00,0.0
2021-02-22 14:00:00-05:00,0.0
2021-02-22 15:00:00-05:00,0.0
2021-02-22 16:00:00-05:00,0.0
2021-02-22 17:00:00-05:00,0.0
2021-02-22 18:00:00-05:00,0.0
2021-02-22 19:00:00-05:00,0.0
2021-02-22 20:00:00-05:00,0.0
2021-02-22 21:00:00-05:00,0.0
2021-02-22 22:00:00-05:00,0.0
2021-02-22 23:00:00-05:00,0.0
2021-02-23 00:00:00-05:00,0.0
2021-02-23 01:00:00-05:00,0.0
2021-02-23 02:00:00-05:00,43.05
2021-02-23 03:00:00-05:00,85.28
2021-02-23 04:00:00-05:00,136.52
2021-02-23 05:00:00-05:00,171.45
2021-02-23 06:00:00-05:00,170.31
2021-02-23 07:00:00-05:00,170.78
2021-02-23 08:00:00-05:00,144.94
2021-02-23 09:00:00-05:00,144.09
2021-02-23 10:00:00-05:00,107.46
2021-02-23 11:00:00-05:00,34.62
2021-02-23 12:00:00-05:00,7.84
2021-02-23 13:00:00-05:00,0.0
2021-02-23 14:00:00-05:00,0.0
2021-02-23 15:00:00-05:00,0.0
2021-02-23 16:00:00-05:00,0.0
2021-02-23 17:00:00-05:00,0.0
2021-02-23 18:00:00-05:00,0.0
2021-02-23 19:00:00-05:00,0.0
2021-02-23 20:00:00-05:00,0.0
2021-02-23 21:00:00-05:00,0.0
2021-02-23 22:00:00-05:00,0.0
2021-02-23 23:00:00-05:00,0.0
2021-02-24 00:00:00-05:00,0.0
2021-02-24 01:00:00-05:00,0.0
2021-02-24 02:00:00-05:00,67.98
2021-02-24 03:00:00-05:00,150.52
2021-02-24 04:00:00-05:00,244.45
2021-02-24 05:00:00-05:00,292.34
2021-02-24 06:00:00-05:00,281.38
2021-02-24 07:00:00-05:00,257.2
2021-02-24 08:00:00-05:00,199.54
2021-02-24 09:00:00-05:00,133.35
2021-02-24 10:00:00-05:00,95.1
2021-02-24 11:00:00-05:00,24.71
2021-02-24 12:00:00-05:00,6.88
2021-02-24 13:00:00-05:00,0.0
2021-02-24 14:00:00-05:00,0.0
2021-02-24 15:00:00-05:00,0.0
2021-02-24 16:00:00-05:00,0.0
2021-02-24 17:00:00-05:00,0.0
2021-02-24 18:00:00-05:00,0.0
2021-02-24 19:00:00-05:00,0.0
2021-02-24 20:00:00-05:00,0.0
2021-02-24 21:00:00-05:00,0.0
2021-02-24 22:00:00-05:00,0.0
2021-02-24 23:00:00-05:00,0.0
2021-02-25 00:00:00-05:00,0.0
2021-02-25 01:00:00-05:00,0.0
2021-02-25 02:00:00-05:00,64.66
2021-02-25 03:00:00-05:00,142.16
2021-02-25 04:00:00-05:00,339.67
2021-02-25 05:00:00-05:00,347.36
2021-02-25 06:00:00-05:00,434.11
2021-02-25 07:00:00-05:00,448.98
2021-02-25 08:00:00-05:00,493.03
2021-02-25 09:00:00-05:00,377.13
2021-02-25 10:00:00-05:00,285.56
2021-02-25 11:00:00-05:00,102.21
2021-02-25 12:00:00-05:00,14.84
2021-02-25 13:00:00-05:00,0.0
2021-02-25 14:00:00-05:00,0.0
2021-02-25 15:00:00-05:00,0.0
2021-02-25 16:00:00-05:00,0.0
2021-02-25 17:00:00-05:00,0.0
2021-02-25 18:00:00-05:00,0.0
2021-02-25 19:00:00-05:00,0.0
2021-02-25 20:00:00-05:00,0.0
2021-02-25 21:00:00-05:00,0.0
2021-02-25 22:00:00-05:00,0.0
2021-02-25 23:00:00-05:00,0.0
2021-02-26 00:00:00-05:00,0.0
2021-02-26 01:00:00-05:00,0.0
2021-02-26 02:00:00-05:00,117.07
2021-02-26 03:00:00-05:00,307.92
2021-02-26 04:00:00-05:00,471.4
2021-02-26 05:00:00-05:00,588.38
2021-02-26 06:00:00-05:00,627.97
2021-02-26 07:00:00-05:00,631.41
2021-02-26 08:00:00-05:00,571.3
2021-02-26 09:00:00-05:00,425.62
2021-02-26 10:00:00-05:00,249.39
2021-02-26 11:00:00-05:00,54.54
2021-02-26 12:00:00-05:00,13.93
2021-02-26 13:00:00-05:00,0.0
2021-02-26 14:00:00-05:00,0.0
2021-02-26 15:00:00-05:00,0.0
2021-02-26 16:00:00-05:00,0.0
2021-02-26 17:00:00-05:00,0.0
2021-02-26 18:00:00-05:00,0.0
2021-02-26 19:00:00-05:00,0.0
2021-02-26 20:00:00-05:00,0.0
2021-02-26 21:00:00-05:00,0.0
2021-02-26 22:00:00-05:00,0.0
2021-02-26 23:00:00-05:00,0.0
2021-02-27 00:00:00-05:00,0.0
2021-02-27 01:00:00-05:00,0.0
2021-02-27 02:00:00-05:00,21.3
2021-02-27 03:00:00-05:00,95.86
2021-02-27 04:00:00-05:00,187.21
2021-02-27 05:00:00-05:00,175.76
2021-02-27 06:00:00-05:00,193.7
2021-02-27 07:00:00-05:00,216.84
2021-02-27 08:00:00-05:00,85.78
2021-02-27 09:00:00-05:00,119.74
2021-02-27 10:00:00-05:00,43.56
2021-02-27 11:00:00-05:00,73.02
2021-02-27 12:00:00-05:00,8.73
2021-02-27 13:00:00-05:00,0.0
2021-02-27 14:00:00-05:00,0.0
2021-02-27 15:00:00-05:00,0.0
2021-02-27 16:00:00-05:00,0.0
2021-02-27 17:00:00-05:00,0.0
2021-02-27 18:00:00-05:00,0.0
2021-02-27 19:00:00-05:00,0.0
2021-02-27 20:00:00-05:00,0.0
2021-02-27 21:00:00-05:00,0.0
2021-02-27 22:00:00-05:00,0.0
2021-02-27 23:00:00-05:00,0.0
2021-02-28 00:00:00-05:00,0.0
2021-02-28 01:00:00-05:00,8.0
2021-02-28 02:00:00-05:00,116.7
2021-02-28 03:00:00-05:00,273.26
2021-02-28 04:00:00-05:00,416.58
2021-02-28 05:00:00-05:00,553.02
2021-02-28 06:00:00-05:00,617.86
2021-02-28 07:00:00-05:00,621.18
2021-02-28 08:00:00-05:00,576.75
2021-02-28 09:00:00-05:00,474.34
2021-02-28 10:00:00-05:00,298.3
2021-02-28 11:00:00-05:00,127.71
2021-02-28 12:00:00-05:00,14.2
2021-02-28 13:00:00-05:00,0.0
2021-02-28 14:00:00-05:00,0.0
2021-02-28 15:00:00-05:00,0.0
2021-02-28 16:00:00-05:00,0.0
2021-02-28 17:00:00-05:00,0.0
2021-02-28 18:00:00-05:00,0.0
2021-02-28 19:00:00-05:00,0.0
2021-02-28 20:00:00-05:00,0.0
2021-02-28 21:00:00-05:00,0.0
2021-02-28 22:00:00-05:00,0.0
2021-02-28 23:00:00-05:00,0.0
2021-03-01 00:00:00-05:00,0.0
2021-03-01 01:00:00-05:00,6.33
2021-03-01 02:00:00-05:00,42.01
2021-03-01 03:00:00-05:00,106.3
2021-03-01 04:00:00-05:00,157.67
2021-03-01 05:00:00-05:00,249.89
2021-03-01 06:00:00-05:00,330.23
2021-03-01 07:00:00-05:00,319.51
2021-03-01 08:00:00-05:00,371.51
2021-03-01 09:00:00-05:00,326.34
2021-03-01 10:00:00-05:00,224.48
2021-03-01 11:00:00-05:00,102.41
2021-03-01 12:00:00-05:00,18.12
2021-03-01 13:00:00-05:00,0.0
2021-03-01 14:00:00-05:00,0.0
2021-03-01 15:00:00-05:00,0.0
2021-03-01 16:00:00-05:00,0.0
2021-03-01 17:00:00-05:00,0.0
2021-03-01 18:00:00-05:00,0.0
2021-03-01 19:00:00-05:00,0.0
2021-03-01 20:00:00-05:00,0.0
2021-03-01 21:00:00-05:00,0.0
2021-03-01 22:00:00-05:00,0.0
2021-03-01 23:00:00-05:00,0.0
2021-03-02 00:00:00-05:00,0.0
2021-03-02 01:00:00-05:00,9.08
2021-03-02 02:00:00-05:00,115.48
2021-03-02 03:00:00-05:00,262.16
2021-03-02 04:00:00-05:00,465.26
2021-03-02 05:00:00-05:00,576.64
2021-03-02 06:00:00-05:00,421.12
2021-03-02 07:00:00-05:00,573.97
2021-03-02 08:00:00-05:00,639.58
2021-03-02 09:00:00-05:00,532.46
2021-03-02 10:00:00-05:00,378.13
2021-03-02 11:00:00-05:00,188.84
2021-03-02 12:00:00-05:00,21.32
2021-03-02 13:00:00-05:00,0.0
2021-03-02 14:00:00-05:00,0.0
2021-03-02 15:00:00-05:00,0.0
2021-03-02 16:00:00-05:00,0.0
2021-03-02 17:00:00-05:00,0.0
2021-03-02 18:00:00-05:00,0.0
2021-03-02 19:00:00-05:00,0.0
2021-03-02 20:00:00-05:00,0.0
2021-03-02 21:00:00-05:00,0.0
2021-03-02 22:00:00-05:00,0.0
2021-03-02 23:00:00-05:00,0.0
2021-03-03 00:00:00-05:00,0.0
2021-03-03 01:00:00-05:00,9.04
2021-03-03 02:00:00-05:00,99.55
2021-03-03 03:00:00-05:00,175.05
2021-03-03 04:00:00-05:00,361.66
2021-03-03 05:00:00-05:00,364.7
2021-03-03 06:00:00-05:00,413.98
2021-03-03 07:00:00-05:00,556.91
2021-03-03 08:00:00-05:00,501.27
2021-03-03 09:00:00-05:00,430.29
2021-03-03 10:00:00-05:00,309.83
2021-03-03 11:00:00-05:00,150.48
2021-03-03 12:00:00-05:00,22.7
2021-03-03 13:00:00-05:00,0.0
2021-03-03 14:00:00-05:00,0.0
2021-03-03 15:00:00-05:00,0.0
2021-03-03 16:00:00-05:00,0.0
2021-03-03 17:00:00-05:00,0.0
2021-03-03 18:00:00-05:00,0.0
2021-03-03 19:00:00-05:00,0.0
2021-03-03 20:00:00-05:00,0.0
2021-03-03 21:00:00-05:00,0.0
2021-03-03 22:00:00-05:00,0.0
2021-03-03 23:00:00-05:00,0.0
2021-03-04 00:00:00-05:00,0.0
2021-03-04 01:00:00-05:00,12.86
2021-03-04 02:00:00-05:00,133.28
2021-03-04 03:00:00-05:00,332.66
2021-03-04 04:00:00-05:00,499.57
2021-03-04 05:00:00-05:00,433.2
2021-03-04 06:00:00-05:00,521.95
2021-03-04 07:00:00-05:00,615.36
2021-03-04 08:00:00-05:00,590.23
2021-03-04 09:00:00-05:00,463.43
2021-03-04 10:00:00-05:00,327.82
2021-03-04 11:00:00-05:00,160.94
2021-03-04 12:00:00-05:00,22.37
2021-03-04 13:00:00-05:00,0.0
2021-03-04 14:00:00-05:00,0.0
2021-03-04 15:00:00-05:00,0.0
2021-03-04 16:00:00-05:00,0.0
2021-03-04 17:00:00-05:00,0.0
2021-03-04 18:00:00-05:00,0.0
2021-03-04 19:00:00-05:00,0.0
2021-03-04 20:00:00-05:00,0.0
2021-03-04 21:00:00-05:00,0.0
2021-03-04 22:00:00-05:00,0.0
2021-03-04 23:00:00-05:00,0.0
2021-03-05 00:00:00-05:00,0.0
2021-03-05 01:00:00-05:00,12.18
2021-03-05 02:00:00-05:00,101.76
2021-03-05 03:00:00-05:00,233.26
2021-03-05 04:00:00-05:00,372.05
2021-03-05 05:00:00-05:00,458.37
2021-03-05 06:00:00-05:00,432.62
2021-03-05 07:00:00-05:00,517.85
2021-03-05 08:00:00-05:00,467.01
2021-03-05 09:00:00-05:00,392.27
2021-03-05 10:00:00-05:00,256.84
2021-03-05 11:00:00-05:00,129.93
2021-03-05 12:00:00-05:00,24.29
2021-03-05 13:00:00-05:00,0.0
2021-03-05 14:00:00-05:00,0.0
2021-03-05 15:00:00-05:00,0.0
2021-03-05 16:00:00-05:00,0.0
2021-03-05 17:00:00-05:00,0.0
2021-03-05 18:00:00-05:00,0.0
2021-03-05 19:00:00-05:00,0.0
2021-03-05 20:00:00-05:00,0.0
2021-03-05 21:00:00-05:00,0.0
2021-03-05 22:00:00-05:00,0.0
2021-03-05 23:00:00-05:00,0.0
2021-03-06 00:00:00-05:00,0.0
2021-03-06 01:00:00-05:00,14.77
2021-03-06 02:00:00-05:00,74.84
2021-03-06 03:00:00-05:00,197.98
2021-03-06 04:00:00-05:00,312.61
2021-03-06 05:00:00-05:00,400.32
2021-03-06 06:00:00-05:00,436.86
2021-03-06 07:00:00-05:00,487.49
2021-03-06 08:00:00-05:00,557.2
2021-03-06 09:00:00-05:00,413.46
2021-03-06 10:00:00-05:00,258.85
2021-03-06 11:00:00-05:00,133.95
2021-03-06 12:00:00-05:00,29.08
2021-03-06 13:00:00-05:00,0.0
2021-03-06 14:00:00-05:00,0.0
2021-03-06 15:00:00-05:00,0.0
2021-03-06 16:00:00-05:00,0.0
2021-03-06 17:00:00-05:00,0.0
2021-03-06 18:00:00-05:00,0.0
2021-03-06 19:00:00-05:00,0.0
2021-03-06 20:00:00-05:00,0.0
2021-03-06 21:00:00-05:00,0.0
2021-03-06 22:00:00-05:00,0.0
2021-03-06 23:00:00-05:00,0.0
2021-03-07 00:00:00-05:00,0.0
2021-03-07 01:00:00-05:00,16.09
2021-03-07 02:00:00-05:00,114.71
2021-03-07 03:00:00-05:00,278.59
2021-03-07 04:00:00-05:00,482.28
2021-03-07 05:00:00-05:00,610.75
2021-03-07 06:00:00-05:00,670.99
2021-03-07 07:00:00-05:00,699.21
2021-03-07 08:00:00-05:00,646.25
2021-03-07 09:00:00-05:00,548.3
2021-03-07 10:00:00-05:00,393.58
2021-03-07 11:00:00-05:00,207.38
2021-03-07 12:00:00-05:00,34.58
2021-03-07 13:00:00-05:00,0.0
2021-03-07 14:00:00-05:00,0.0
2021-03-07 15:00:00-05:00,0.0
2021-03-07 16:00:00-05:00,0.0
2021-03-07 17:00:00-05:00,0.0
2021-03-07 18:00:00-05:00,0.0
2021-03-07 19:00:00-05:00,0.0
2021-03-07 20:00:00-05:00,0.0
2021-03-07 21:00:00-05:00,0.0
2021-03-07 22:00:00-05:00,0.0
2021-03-07 23:00:00-05:00,0.0
2021-03-08 00:00:00-05:00,0.0
2021-03-08 01:00:00-05:00,21.51
2021-03-08 02:00:00-05:00,182.27
2021-03-08 03:00:00-05:00,372.36
2021-03-08 04:00:00-05:00,534.83
2021-03-08 05:00:00-05:00,628.19
2021-03-08 06:00:00-05:00,698.95
2021-03-08 07:00:00-05:00,691.08
2021-03-08 08:00:00-05:00,622.42
2021-03-08 09:00:00-05:00,535.66
2021-03-08 10:00:00-05:00,346.34
2021-03-08 11:00:00-05:00,137.89
2021-03-08 12:00:00-05:00,25.77
2021-03-08 13:00:00-05:00,0.0
2021-03-08 14:00:00-05:00,0.0
2021-03-08 15:00:00-05:00,0.0
2021-03-08 16:00:00-05:00,0.0
2021-03-08 17:00:00-05:00,0.0
2021-03-08 18:00:00-05:00,0.0
2021-03-08 19:00:00-05:00,0.0
2021-03-08 20:00:00-05:00,0.0
2021-03-08 21:00:00-05:00,0.0
2021-03-08 22:00:00-05:00,0.0
2021-03-08 23:00:00-05:00,0.0
2021-03-09 00:00:00-05:00,0.0
2021-03-09 01:00:00-05:00,15.55
2021-03-09 02:00:00-05:00,69.66
2021-03-09 03:00:00-05:00,200.77
2021-03-09 04:00:00-05:00,327.41
